1
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
232.0000,127.0800,122.0000,76.6800
